osmid,y,x,street_count,highway,ref,geometry
472083965,16.4673661,107.5630011,3,,,POINT (107.5630011 16.4673661)
472083989,16.4676157,107.5628188,3,,,POINT (107.5628188 16.4676157)
472084084,16.4630085,107.5636288,3,,,POINT (107.5636288 16.4630085)
472084110,16.4621082,107.5640392,3,,,POINT (107.5640392 16.4621082)
472084112,16.4644968,107.562918,3,,,POINT (107.562918 16.4644968)
472084128,16.4650743,107.5615742,3,,,POINT (107.5615742 16.4650743)
472084130,16.4674022,107.5591871,3,,,POINT (107.5591871 16.4674022)
472084132,16.4677134,107.5590529,3,,,POINT (107.5590529 16.4677134)
472084137,16.4640092,107.5638384,1,,,POINT (107.5638384 16.4640092)
472084144,16.4648369,107.5703293,3,,,POINT (107.5703293 16.4648369)
472084149,16.46454,107.5698388,1,,,POINT (107.5698388 16.46454)
472084150,16.4648628,107.5691495,3,,,POINT (107.5691495 16.4648628)
472084151,16.4647264,107.5688786,1,,,POINT (107.5688786 16.4647264)
472084154,16.465529,107.5690234,1,,,POINT (107.5690234 16.465529)
472084156,16.4653463,107.5687686,3,,,POINT (107.5687686 16.4653463)
472084163,16.4623956,107.5689438,3,,,POINT (107.5689438 16.4623956)
472084168,16.4622947,107.5687612,1,,,POINT (107.5687612 16.4622947)
472084169,16.4677449,107.5685044,1,,,POINT (107.5685044 16.4677449)
472084170,16.4674939,107.5682137,3,,,POINT (107.5682137 16.4674939)
472084171,16.4657142,107.5717512,3,,,POINT (107.5717512 16.4657142)
472084200,16.4667974,107.5712751,3,,,POINT (107.5712751 16.4667974)
472084201,16.4672131,107.5708644,1,,,POINT (107.5708644 16.4672131)
472084202,16.4666327,107.5684588,4,,,POINT (107.5684588 16.4666327)
472084203,16.4668946,107.5682476,1,,,POINT (107.5682476 16.4668946)
472084204,16.482839,107.5934633,4,,,POINT (107.5934633 16.482839)
472084205,16.4828636,107.5936216,1,,,POINT (107.5936216 16.4828636)
472084206,16.4840342,107.5922717,3,,,POINT (107.5922717 16.4840342)
472084207,16.4840616,107.5926326,1,,,POINT (107.5926326 16.4840616)
472084587,16.4743871,107.5892594,5,,,POINT (107.5892594 16.4743871)
472085275,16.456639,107.5830873,3,,,POINT (107.5830873 16.456639)
472085356,16.456978,107.5829405,3,,,POINT (107.5829405 16.456978)
472085368,16.4567322,107.5824065,3,,,POINT (107.5824065 16.4567322)
472085395,16.4563339,107.5809605,4,,,POINT (107.5809605 16.4563339)
472085447,16.4547496,107.5783116,1,,,POINT (107.5783116 16.4547496)
472085462,16.4549078,107.5779156,3,,,POINT (107.5779156 16.4549078)
472085483,16.4553574,107.5781094,3,,,POINT (107.5781094 16.4553574)
472085518,16.4555333,107.5773165,3,,,POINT (107.5773165 16.4555333)
472085549,16.4555545,107.5768766,3,,,POINT (107.5768766 16.4555545)
472085576,16.4558939,107.5772249,1,,,POINT (107.5772249 16.4558939)
472085599,16.4560713,107.5762969,3,,,POINT (107.5762969 16.4560713)
472085652,16.4543671,107.5771388,1,,,POINT (107.5771388 16.4543671)
472085680,16.4555061,107.5763087,3,,,POINT (107.5763087 16.4555061)
472085682,16.4554388,107.5792054,3,,,POINT (107.5792054 16.4554388)
472085695,16.4554787,107.5791164,3,,,POINT (107.5791164 16.4554787)
472085803,16.4589392,107.5891506,3,,,POINT (107.5891506 16.4589392)
472085804,16.457459,107.5860195,4,,,POINT (107.5860195 16.457459)
472085823,16.4579699,107.5890955,5,,,POINT (107.5890955 16.4579699)
472085826,16.4601607,107.5915145,4,,,POINT (107.5915145 16.4601607)
472085827,16.4558448,107.5848407,3,,,POINT (107.5848407 16.4558448)
472085828,16.4567361,107.5852417,3,,,POINT (107.5852417 16.4567361)
472085829,16.4566836,107.5849496,1,,,POINT (107.5849496 16.4566836)
472085830,16.4569316,107.5852095,3,,,POINT (107.5852095 16.4569316)
472085831,16.4568906,107.5850186,1,,,POINT (107.5850186 16.4568906)
472085842,16.4675274,107.6024447,3,,,POINT (107.6024447 16.4675274)
472085844,16.4691478,107.602721,1,,,POINT (107.602721 16.4691478)
472085847,16.4675668,107.6029846,3,,,POINT (107.6029846 16.4675668)
472085849,16.4680315,107.6028658,3,,,POINT (107.6028658 16.4680315)
472085853,16.4574285,107.5840736,4,traffic_signals,,POINT (107.5840736 16.4574285)
472085854,16.4557741,107.5847374,3,,,POINT (107.5847374 16.4557741)
472085856,16.4555238,107.5842366,3,,,POINT (107.5842366 16.4555238)
472085857,16.4564845,107.5848371,1,,,POINT (107.5848371 16.4564845)
472085858,16.456234,107.5840295,4,,,POINT (107.5840295 16.456234)
472085859,16.4578268,107.5841205,3,,,POINT (107.5841205 16.4578268)
472085861,16.4589638,107.5854121,4,,,POINT (107.5854121 16.4589638)
472085866,16.4627462,107.5853196,3,,,POINT (107.5853196 16.4627462)
472085872,16.4611611,107.5834673,3,,,POINT (107.5834673 16.4611611)
472085896,16.4674785,107.6008997,3,,,POINT (107.6008997 16.4674785)
472085913,16.4672351,107.5992773,5,,,POINT (107.5992773 16.4672351)
472085917,16.4803866,107.5924596,3,,,POINT (107.5924596 16.4803866)
472085918,16.4799896,107.5924956,3,,,POINT (107.5924956 16.4799896)
472085919,16.4806626,107.5939466,3,,,POINT (107.5939466 16.4806626)
472085920,16.4798267,107.5938369,3,,,POINT (107.5938369 16.4798267)
472085921,16.4584762,107.5708503,1,,,POINT (107.5708503 16.4584762)
472085960,16.4557416,107.5707516,1,,,POINT (107.5707516 16.4557416)
472085961,16.4555188,107.5708515,3,,,POINT (107.5708515 16.4555188)
472085978,16.4557115,107.5697967,1,,,POINT (107.5697967 16.4557115)
472085992,16.4554782,107.5698933,3,,,POINT (107.5698933 16.4554782)
472085998,16.4553548,107.5723168,1,,,POINT (107.5723168 16.4553548)
472086013,16.4552892,107.570376,3,,,POINT (107.570376 16.4552892)
472086028,16.4551532,107.5723438,4,,,POINT (107.5723438 16.4551532)
472086039,16.455335,107.5695045,1,,,POINT (107.5695045 16.455335)
472086040,16.4554492,107.5706992,3,,,POINT (107.5706992 16.4554492)
472086041,16.4567227,107.5701303,3,,,POINT (107.5701303 16.4567227)
472086042,16.4568918,107.5700019,1,,,POINT (107.5700019 16.4568918)
472086044,16.4551209,107.5700307,3,,,POINT (107.5700307 16.4551209)
472086047,16.4552042,107.5708522,1,,,POINT (107.5708522 16.4552042)
472086091,16.4581561,107.5787902,3,,,POINT (107.5787902 16.4581561)
472086115,16.4586699,107.5820267,3,,,POINT (107.5820267 16.4586699)
472086278,16.4585425,107.582098,3,,,POINT (107.582098 16.4585425)
472086320,16.4582639,107.5808027,4,,,POINT (107.5808027 16.4582639)
472086475,16.4580318,107.5814979,3,,,POINT (107.5814979 16.4580318)
472086535,16.4577042,107.5825935,4,,,POINT (107.5825935 16.4577042)
472086601,16.4577686,107.5813976,1,,,POINT (107.5813976 16.4577686)
472086610,16.4583586,107.5817526,1,,,POINT (107.5817526 16.4583586)
472086616,16.4573411,107.5827674,3,,,POINT (107.5827674 16.4573411)
472086624,16.4584776,107.5817066,1,,,POINT (107.5817066 16.4584776)
472086635,16.4584504,107.5802929,3,,,POINT (107.5802929 16.4584504)
472086730,16.458857,107.5807542,5,,,POINT (107.5807542 16.458857)
472086740,16.4587657,107.5834392,3,,,POINT (107.5834392 16.4587657)
472086741,16.4595339,107.5815351,4,,,POINT (107.5815351 16.4595339)
472086752,16.458475,107.5830745,1,,,POINT (107.5830745 16.458475)
472086764,16.4575719,107.5792459,3,,,POINT (107.5792459 16.4575719)
472086785,16.4577585,107.577177,3,,,POINT (107.577177 16.4577585)
472086820,16.4582323,107.5755912,3,,,POINT (107.5755912 16.4582323)
472086848,16.460073,107.5821791,3,,,POINT (107.5821791 16.460073)
472086921,16.4573043,107.5781611,3,,,POINT (107.5781611 16.4573043)
472086985,16.4570705,107.5828982,3,,,POINT (107.5828982 16.4570705)
472086986,16.4570116,107.5774877,1,,,POINT (107.5774877 16.4570116)
472086988,16.4570236,107.5749754,3,,,POINT (107.5749754 16.4570236)
472086990,16.456821,107.5774643,3,,,POINT (107.5774643 16.456821)
472086991,16.4574888,107.5756323,3,,,POINT (107.5756323 16.4574888)
472086992,16.4567745,107.574872,3,,,POINT (107.574872 16.4567745)
472086993,16.456591,107.5751274,1,,,POINT (107.5751274 16.456591)
472086995,16.4568566,107.5840533,3,,,POINT (107.5840533 16.4568566)
472087013,16.4556366,107.5809693,3,,,POINT (107.5809693 16.4556366)
472087015,16.4560502,107.5840168,3,,,POINT (107.5840168 16.4560502)
472087042,16.4557744,107.5838973,3,,,POINT (107.5838973 16.4557744)
472087043,16.4551981,107.5820074,3,,,POINT (107.5820074 16.4551981)
472087044,16.4555493,107.5817394,3,,,POINT (107.5817394 16.4555493)
472087068,16.4556315,107.5792259,3,,,POINT (107.5792259 16.4556315)
472087079,16.4555876,107.5762862,3,,,POINT (107.5762862 16.4555876)
472087087,16.455562,107.5789335,3,,,POINT (107.5789335 16.455562)
472087095,16.4551024,107.5835527,4,,,POINT (107.5835527 16.4551024)
472087113,16.4553305,107.5763398,3,,,POINT (107.5763398 16.4553305)
472087162,16.4553583,107.5843439,1,,,POINT (107.5843439 16.4553583)
472087163,16.4545639,107.5786465,3,,,POINT (107.5786465 16.4545639)
472087164,16.4547929,107.5787377,3,,,POINT (107.5787377 16.4547929)
472087165,16.4551896,107.5814126,1,,,POINT (107.5814126 16.4551896)
472087167,16.454335,107.5785285,3,,,POINT (107.5785285 16.454335)
472087168,16.4551266,107.579775,3,,,POINT (107.579775 16.4551266)
472087174,16.4554403,107.5798861,1,,,POINT (107.5798861 16.4554403)
472087187,16.4550964,107.5768508,1,,,POINT (107.5768508 16.4550964)
472087193,16.4552867,107.5768588,3,,,POINT (107.5768588 16.4552867)
472087208,16.4550049,107.5818468,1,,,POINT (107.5818468 16.4550049)
472087237,16.4547092,107.5764319,3,,,POINT (107.5764319 16.4547092)
472087264,16.4547046,107.5760981,3,,,POINT (107.5760981 16.4547046)
472087282,16.4548623,107.5818947,1,,,POINT (107.5818947 16.4548623)
472087296,16.4550928,107.5821349,3,,,POINT (107.5821349 16.4550928)
472087299,16.4548315,107.5778177,3,,,POINT (107.5778177 16.4548315)
472087311,16.4553687,107.5809875,3,,,POINT (107.5809875 16.4553687)
472087314,16.4545511,107.5815486,1,,,POINT (107.5815486 16.4545511)
472087589,16.4554197,107.5773444,3,,,POINT (107.5773444 16.4554197)
472087644,16.4569396,107.5755337,3,,,POINT (107.5755337 16.4569396)
472087673,16.4555467,107.5760103,3,,,POINT (107.5760103 16.4555467)
472087682,16.4562518,107.5838186,1,,,POINT (107.5838186 16.4562518)
472087700,16.4567039,107.5754074,1,,,POINT (107.5754074 16.4567039)
472087710,16.4554922,107.5837064,3,,,POINT (107.5837064 16.4554922)
472087727,16.4560592,107.5844809,1,,,POINT (107.5844809 16.4560592)
472087737,16.4565627,107.5831258,3,,,POINT (107.5831258 16.4565627)
472087783,16.4572146,107.5832566,1,,,POINT (107.5832566 16.4572146)
472087784,16.4559539,107.5834442,3,,,POINT (107.5834442 16.4559539)
472087785,16.4558756,107.5833076,1,,,POINT (107.5833076 16.4558756)
472087786,16.4566862,107.5833919,1,,,POINT (107.5833919 16.4566862)
472087787,16.4561303,107.582204,3,,,POINT (107.582204 16.4561303)
472087891,16.4568838,107.5811847,3,,,POINT (107.5811847 16.4568838)
472087929,16.454744,107.582474,1,,,POINT (107.582474 16.454744)
472087998,16.4549037,107.5825772,3,,,POINT (107.5825772 16.4549037)
472088104,16.4553151,107.5814253,1,,,POINT (107.5814253 16.4553151)
472088129,16.4550456,107.5810257,3,,,POINT (107.5810257 16.4550456)
472088316,16.4547543,107.5777426,1,,,POINT (107.5777426 16.4547543)
472088319,16.4547106,107.5783649,1,,,POINT (107.5783649 16.4547106)
472088320,16.4543659,107.5783622,3,,,POINT (107.5783622 16.4543659)
472088324,16.4544947,107.5781157,3,,,POINT (107.5781157 16.4544947)
472088329,16.4547126,107.5796578,3,,,POINT (107.5796578 16.4547126)
472088338,16.4545691,107.5791253,1,,,POINT (107.5791253 16.4545691)
472088339,16.4548726,107.5794592,1,,,POINT (107.5794592 16.4548726)
472088350,16.4556186,107.5794673,1,,,POINT (107.5794673 16.4556186)
472088357,16.4556932,107.5781369,3,,,POINT (107.5781369 16.4556932)
472088360,16.4570563,107.577124,3,,,POINT (107.577124 16.4570563)
472088362,16.4570961,107.5765048,1,,,POINT (107.5765048 16.4570961)
472088364,16.4560316,107.5750736,3,,,POINT (107.5750736 16.4560316)
472088365,16.4562488,107.5747439,3,,,POINT (107.5747439 16.4562488)
472088401,16.4571018,107.5809163,3,,,POINT (107.5809163 16.4571018)
472088403,16.4554687,107.5760229,1,,,POINT (107.5760229 16.4554687)
472088404,16.4566534,107.5748202,3,,,POINT (107.5748202 16.4566534)
472088405,16.4543221,107.5760622,3,,,POINT (107.5760622 16.4543221)
472088406,16.4558227,107.5759659,3,,,POINT (107.5759659 16.4558227)
472088409,16.4542913,107.5787136,1,,,POINT (107.5787136 16.4542913)
472088410,16.4535462,107.5760678,3,,,POINT (107.5760678 16.4535462)
472088411,16.4569696,107.5785987,4,,,POINT (107.5785987 16.4569696)
472088414,16.4562706,107.5746756,3,,,POINT (107.5746756 16.4562706)
472088418,16.4548278,107.5753248,3,,,POINT (107.5753248 16.4548278)
472088422,16.4547738,107.5756512,1,,,POINT (107.5756512 16.4547738)
472088533,16.4563695,107.5819705,3,,,POINT (107.5819705 16.4563695)
472088751,16.4567494,107.5742339,1,,,POINT (107.5742339 16.4567494)
472088752,16.4573007,107.5741575,3,,,POINT (107.5741575 16.4573007)
472088760,16.4570769,107.5738196,3,,,POINT (107.5738196 16.4570769)
472088762,16.4562747,107.5741297,3,,,POINT (107.5741297 16.4562747)
472088763,16.4566382,107.5745609,3,,,POINT (107.5745609 16.4566382)
472088765,16.4558038,107.573325,3,,,POINT (107.573325 16.4558038)
472088766,16.4553464,107.572523,1,,,POINT (107.572523 16.4553464)
472088771,16.456047,107.5732675,3,,,POINT (107.5732675 16.456047)
472088772,16.4559039,107.5738932,1,,,POINT (107.5738932 16.4559039)
472088773,16.4557072,107.5733736,3,,,POINT (107.5733736 16.4557072)
472088774,16.4552376,107.5725541,3,,,POINT (107.5725541 16.4552376)
472088775,16.4564942,107.5746022,1,,,POINT (107.5746022 16.4564942)
472088776,16.4560954,107.5735499,1,,,POINT (107.5735499 16.4560954)
472088777,16.4557607,107.5732375,1,,,POINT (107.5732375 16.4557607)
472088778,16.4547833,107.5738521,5,,,POINT (107.5738521 16.4547833)
472088779,16.454582,107.5733921,1,,,POINT (107.5733921 16.454582)
472088780,16.4564092,107.5731671,3,,,POINT (107.5731671 16.4564092)
472088783,16.4550136,107.5726118,1,,,POINT (107.5726118 16.4550136)
472088784,16.456279,107.5724483,3,,,POINT (107.5724483 16.456279)
472088788,16.4563358,107.5725736,3,,,POINT (107.5725736 16.4563358)
472088790,16.4550946,107.5725946,3,,,POINT (107.5725946 16.4550946)
472088791,16.4566658,107.5737728,1,,,POINT (107.5737728 16.4566658)
472088794,16.4560813,107.5726475,1,,,POINT (107.5726475 16.4560813)
472088800,16.4603297,107.5806589,4,,,POINT (107.5806589 16.4603297)
472088802,16.454991,107.5723779,1,,,POINT (107.5723779 16.454991)
472088865,16.4573339,107.584595,3,,,POINT (107.584595 16.4573339)
472088875,16.4573187,107.5770114,3,,,POINT (107.5770114 16.4573187)
472088878,16.4542681,107.5735128,1,,,POINT (107.5735128 16.4542681)
472088975,16.4617239,107.5892791,4,,,POINT (107.5892791 16.4617239)
472088977,16.4621289,107.5881305,3,,,POINT (107.5881305 16.4621289)
472088978,16.4613257,107.5892475,4,,,POINT (107.5892475 16.4613257)
472089013,16.4616302,107.5877161,3,,,POINT (107.5877161 16.4616302)
472089097,16.4614791,107.5882357,3,,,POINT (107.5882357 16.4614791)
472089121,16.4612875,107.5899798,3,,,POINT (107.5899798 16.4612875)
472089170,16.461281,107.5880094,3,,,POINT (107.5880094 16.461281)
472089198,16.4601042,107.5900905,3,,,POINT (107.5900905 16.4601042)
472089207,16.4606801,107.5901703,4,,,POINT (107.5901703 16.4606801)
472089211,16.460171,107.5897058,1,,,POINT (107.5897058 16.460171)
472089214,16.4600511,107.5900784,3,,,POINT (107.5900784 16.4600511)
472089216,16.4598002,107.5901297,3,,,POINT (107.5901297 16.4598002)
472089223,16.4595053,107.5901957,3,,,POINT (107.5901957 16.4595053)
472089269,16.461668,107.58985,3,,,POINT (107.58985 16.461668)
472089271,16.4607545,107.5898094,4,,,POINT (107.5898094 16.4607545)
472089290,16.4620038,107.5892895,3,,,POINT (107.5892895 16.4620038)
472089318,16.461947,107.5887873,3,,,POINT (107.5887873 16.461947)
472089424,16.4616907,107.5896186,3,,,POINT (107.5896186 16.4616907)
472089433,16.4619733,107.5896294,3,,,POINT (107.5896294 16.4619733)
472089436,16.4586744,107.5876919,1,,,POINT (107.5876919 16.4586744)
472089437,16.4585804,107.5873929,3,,,POINT (107.5873929 16.4585804)
472089438,16.4587856,107.5870746,3,,,POINT (107.5870746 16.4587856)
472089448,16.4611527,107.5871099,3,,,POINT (107.5871099 16.4611527)
472089453,16.4590418,107.5869614,3,,,POINT (107.5869614 16.4590418)
472089455,16.4610164,107.586949,3,,,POINT (107.586949 16.4610164)
472089465,16.4626357,107.5923937,3,,,POINT (107.5923937 16.4626357)
472089470,16.4624634,107.5919592,3,,,POINT (107.5919592 16.4624634)
472089471,16.4628146,107.5922186,1,,,POINT (107.5922186 16.4628146)
472089472,16.4627283,107.5922918,3,,,POINT (107.5922918 16.4627283)
472089473,16.4611292,107.5942978,3,,,POINT (107.5942978 16.4611292)
472089481,16.4609288,107.5944865,3,,,POINT (107.5944865 16.4609288)
472089489,16.4623013,107.5917955,3,,,POINT (107.5917955 16.4623013)
472089490,16.4614468,107.5939961,3,,,POINT (107.5939961 16.4614468)
472089491,16.4607543,107.5939907,1,,,POINT (107.5939907 16.4607543)
472089492,16.4607157,107.5937305,3,,,POINT (107.5937305 16.4607157)
472089493,16.4607463,107.5946575,3,,,POINT (107.5946575 16.4607463)
472089495,16.4608572,107.5938968,3,,,POINT (107.5938968 16.4608572)
472089499,16.4604316,107.5945285,3,,,POINT (107.5945285 16.4604316)
472089500,16.4603233,107.5908299,1,,,POINT (107.5908299 16.4603233)
472089512,16.4605908,107.5938493,1,,,POINT (107.5938493 16.4605908)
472089515,16.4606642,107.594748,3,,,POINT (107.594748 16.4606642)
472089520,16.4601355,107.5907656,3,,,POINT (107.5907656 16.4601355)
472089521,16.4598892,107.590673,3,,,POINT (107.590673 16.4598892)
472089522,16.4620118,107.5946305,3,,,POINT (107.5946305 16.4620118)
472089523,16.4603446,107.5946246,1,,,POINT (107.5946246 16.4603446)
472089544,16.4616197,107.5906787,3,,,POINT (107.5906787 16.4616197)
472089553,16.4616278,107.5902503,4,,,POINT (107.5902503 16.4616278)
472089556,16.4623947,107.5893024,3,,,POINT (107.5893024 16.4623947)
472089557,16.4616737,107.5911974,3,,,POINT (107.5911974 16.4616737)
472089558,16.4592165,107.5904466,4,,,POINT (107.5904466 16.4592165)
472089559,16.4591439,107.59036,3,,,POINT (107.59036 16.4591439)
472089560,16.4622792,107.594352,3,,,POINT (107.594352 16.4622792)
472089561,16.4607373,107.5937081,1,,,POINT (107.5937081 16.4607373)
472089562,16.4625328,107.5917339,1,,,POINT (107.5917339 16.4625328)
472089563,16.4617305,107.5937165,3,,,POINT (107.5937165 16.4617305)
472089599,16.4617185,107.5949383,3,,,POINT (107.5949383 16.4617185)
472089660,16.4603856,107.5940016,1,,,POINT (107.5940016 16.4603856)
472089715,16.4603696,107.5940826,3,,,POINT (107.5940826 16.4603696)
472089756,16.460398,107.5945125,1,,,POINT (107.5945125 16.460398)
472089888,16.4604356,107.5940996,1,,,POINT (107.5940996 16.4604356)
472090018,16.4618923,107.5911572,3,,,POINT (107.5911572 16.4618923)
472090048,16.4612791,107.5902306,3,,,POINT (107.5902306 16.4612791)
472090158,16.4612158,107.5912806,3,,,POINT (107.5912806 16.4612158)
472090243,16.4618621,107.5891575,3,,,POINT (107.5891575 16.4618621)
472090412,16.4619514,107.5898672,3,,,POINT (107.5898672 16.4619514)
472090812,16.4597986,107.5863427,4,,,POINT (107.5863427 16.4597986)
472090884,16.4623677,107.5876759,4,,,POINT (107.5876759 16.4623677)
472091000,16.4591477,107.5911438,1,,,POINT (107.5911438 16.4591477)
472091421,16.4595227,107.5909501,3,,,POINT (107.5909501 16.4595227)
472091422,16.4602152,107.5906181,1,,,POINT (107.5906181 16.4602152)
472091424,16.45985,107.5907334,1,,,POINT (107.5907334 16.45985)
472091460,16.4607841,107.5892289,3,,,POINT (107.5892289 16.4607841)
472091513,16.4596173,107.5878797,3,,,POINT (107.5878797 16.4596173)
472091809,16.4610768,107.588603,3,,,POINT (107.588603 16.4610768)
472091816,16.4609187,107.5884174,1,,,POINT (107.5884174 16.4609187)
472091837,16.4609337,107.5887319,3,,,POINT (107.5887319 16.4609337)
472091857,16.4616109,107.5863743,3,,,POINT (107.5863743 16.4616109)
472091899,16.462901,107.5883494,3,,,POINT (107.5883494 16.462901)
472091903,16.4619256,107.5935274,4,,,POINT (107.5935274 16.4619256)
472091947,16.4604744,107.5881801,1,,,POINT (107.5881801 16.4604744)
472091956,16.4607674,107.5874308,3,,,POINT (107.5874308 16.4607674)
472091961,16.4611759,107.58851,4,,,POINT (107.58851 16.4611759)
472091963,16.4607966,107.5905725,1,,,POINT (107.5905725 16.4607966)
472091967,16.4623322,107.5920316,3,,,POINT (107.5920316 16.4623322)
